# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	18-Mar-2024
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2380
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
16.850	 -256.65	  1.470E-007	3.243E-004	    285.389
16.900	 -256.80	  1.446E-007	3.136E-004	    286.283
16.950	 -256.89	  1.431E-007	3.071E-004	    287.184
17.000	 -256.94	  1.423E-007	3.038E-004	    288.096
17.050	 -256.82	  1.442E-007	3.119E-004	    289.016
17.100	 -256.52	  1.492E-007	3.340E-004	    289.945
17.150	 -257.08	  1.400E-007	2.939E-004	    290.883
17.200	 -257.03	  1.407E-007	2.969E-004	    291.831
17.250	 -257.03	  1.408E-007	2.972E-004	    292.788
17.300	 -257.17	  1.386E-007	2.881E-004	    293.754
17.350	 -257.20	  1.381E-007	2.860E-004	    294.729
17.400	 -257.28	  1.367E-007	2.804E-004	    295.714
17.450	 -257.39	  1.350E-007	2.733E-004	    296.709
17.500	 -257.45	  1.341E-007	2.697E-004	    297.713
17.550	 -257.48	  1.336E-007	2.678E-004	    298.727
17.600	 -257.55	  1.327E-007	2.639E-004	    299.750
17.650	 -257.65	  1.311E-007	2.579E-004	    300.784
17.700	 -257.70	  1.303E-007	2.548E-004	    301.827
17.750	 -257.64	  1.313E-007	2.585E-004	    302.880
17.800	 -257.65	  1.310E-007	2.575E-004	    303.944
17.850	 -257.63	  1.314E-007	2.588E-004	    305.018
17.900	 -257.59	  1.320E-007	2.613E-004	    306.102
17.950	 -257.64	  1.312E-007	2.582E-004	    307.196
18.000	 -257.77	  1.292E-007	2.504E-004	    308.301
18.050	 -257.86	  1.280E-007	2.458E-004	    309.417
18.100	 -257.86	  1.279E-007	2.456E-004	    310.544
18.150	 -257.90	  1.274E-007	2.433E-004	    311.681
18.200	 -257.86	  1.280E-007	2.456E-004	    312.830
18.250	 -257.95	  1.266E-007	2.405E-004	    313.990
18.300	 -258.04	  1.254E-007	2.358E-004	    315.160
18.350	 -258.09	  1.246E-007	2.327E-004	    316.342
18.400	 -258.08	  1.247E-007	2.333E-004	    317.535
18.450	 -258.10	  1.245E-007	2.323E-004	    318.739
18.500	 -258.08	  1.247E-007	2.334E-004	    319.955
18.550	 -258.11	  1.243E-007	2.318E-004	    321.182
18.600	 -258.11	  1.243E-007	2.319E-004	    322.421
18.650	 -258.17	  1.235E-007	2.288E-004	    323.671
18.700	 -258.40	  1.202E-007	2.166E-004	    324.933
18.750	 -258.53	  1.184E-007	2.103E-004	    326.207
18.800	 -258.42	  1.199E-007	2.157E-004	    327.492
18.850	 -258.35	  1.209E-007	2.191E-004	    328.791
18.900	 -258.57	  1.179E-007	2.086E-004	    330.100
18.950	 -258.68	  1.164E-007	2.032E-004	    331.423
19.000	 -258.72	  1.159E-007	2.015E-004	    332.758
19.050	 -258.69	  1.162E-007	2.026E-004	    334.107
19.100	 -258.62	  1.172E-007	2.059E-004	    335.467
19.150	 -258.55	  1.182E-007	2.094E-004	    336.840
19.200	 -258.56	  1.180E-007	2.089E-004	    338.227
19.250	 -258.73	  1.157E-007	2.010E-004	    339.625
19.300	 -258.71	  1.160E-007	2.017E-004	    341.037
19.350	 -258.64	  1.169E-007	2.050E-004	    342.462
19.400	 -258.80	  1.148E-007	1.975E-004	    343.900
19.450	 -258.87	  1.139E-007	1.947E-004	    345.351
19.500	 -258.95	  1.128E-007	1.909E-004	    346.815
19.550	 -259.16	  1.101E-007	1.819E-004	    348.293
